probe	CASE_01	CASE_02	CASE_03	CASE_04	CASE_05	CASE_06	CONT_01	CONT_02	CONT_03	CONT_04	CONT_05	CONT_06
cg51783844	0.06769794128862254	0.15261377419654007	0.0948349075466329	0.001	0.07284543393350609	0.07129861930748531	0.06886271152119847	0.1830606976205459	0.031120069253126936	0.043008457128772076	0.13100779990585515	0.13121833210938244
cg27537662	0.7692831169293692	0.8272315649052637	0.863977952168679	0.9213826617970552	0.8617134197260629	0.802834989779163	0.9358148340983671	0.821640788428301	0.936922073410901	0.8320525383267554	0.85716912602311	0.8306775629785808
cg15867375	0.8289111137207007	0.7177626930783889	0.7125251792501159	0.7594747760032116	0.8120662766036769	0.6840979392008951	0.7628770613963699	0.8005945953430821	0.8219382195731331	0.8489209276806107	0.7988219161289705	0.7840395980936358
cg78419932	0.3758329125433796	0.41582310200734746	0.31219314349896815	0.257527794559486	0.27936525966034476	0.33488850758977434	0.36714428514780856	0.28580873082734537	0.28911651213257167	0.3603311854166854	0.29928416883077613	0.33058638857091077
cg31005048	0.7383292171433578	0.793372862721748	0.7577553754416311	0.8373101371918209	0.7089846203585127	0.8875262928601615	0.7655160220367008	0.8070463978673309	0.8979849573015722	0.787518795205557	0.7103513727058322	0.7952270546576641
cg64294658	0.5996292714168237	0.5909611387587798	0.5718154981131367	0.6131787110479789	0.6554244449034112	0.6418784105229187	0.5487530221343582	0.5469556557561126	0.6017024339991799	0.6030115995843578	0.5345688492232149	0.5574071031620551
cg69555846	0.999	0.999	0.999	0.999	0.999	0.999	0.838232222421102	0.8166702716750621	0.8190427832247672	0.8910741908732531	0.8159786557634647	0.6644450889055905
cg51272126	0.8690610405920733	0.8261160894666779	0.9923660846725836	0.9959358961095929	0.999	0.9438555729617575	0.9422081958653896	0.9688372315556208	0.9789770657409416	0.8988595866784007	0.999	0.9821184791684733
cg51599634	0.35089426150283703	0.38827775235744133	0.3357266952801273	0.35799656997222706	0.37258224596261635	0.38486138646173695	0.3327437142446521	0.2640830902716986	0.3801979802307848	0.43113558804855295	0.3499078709361457	0.38183543155567606
cg87281781	0.3754470322433908	0.33460289417453837	0.4059639506037548	0.36382315059414966	0.47448983131771283	0.46791904462554906	0.3469953504193515	0.4078603615019405	0.3647281858497676	0.4433404227576557	0.4540826803920585	0.44147667407722924
cg49243330	0.8300702563312748	0.941585626426869	0.8064614583081497	0.8634218522843309	0.8574340706088345	0.9017839627517308	0.8921197188971286	0.8457487189460757	0.8012636964163307	0.908348844624709	0.9302711046010258	0.8407400492855664
cg10324122	0.18992299079298816	0.13309429151910565	0.09963715326886279	0.20747189720908363	0.23510052179948035	0.18544384746629788	0.22092715140589264	0.21662738471383666	0.16628972226816652	0.09025457918987304	0.3167837592018683	0.24302021878428393
cg87439984	0.5211035263941899	0.4805874637498109	0.5302775217596563	0.5922670305901434	0.6501548902766922	0.5529090631498277	0.6037352699738341	0.5939853966659867	0.5740407312440944	0.5820582427615736	0.5801058042092727	0.5960126414328939
cg67951891	0.6461191481154972	0.6608818579750266	0.6119124584325544	0.6204536663218607	0.6957412842808699	0.7002908091709917	0.7100285847478057	0.6264266150476187	0.6283946579521541	0.7138982433600501	0.6786896384184695	0.5370465229522386
cg02731508	0.24728618637252925	0.2720889242016359	0.17292291702053644	0.2517491168290677	0.22817292232684652	0.3786536809219404	0.23799119431244287	0.2316865290621306	0.21482892573940146	0.23549134316706008	0.24156478128600697	0.16498018347022853
cg44734948	0.6659940690570553	0.6363684674899034	0.5418558612187151	0.6725559360576283	0.6750943167889869	0.5984498084105645	0.534705259325744	0.5718395838173502	0.6795340262471641	0.7455014955646407	0.5881524902512134	0.6325642550586946
cg22761400	0.5171463983999371	0.4816364199183234	0.5684805940237525	0.5568010870613126	0.5095573982980327	0.43891971587799933	0.537890320519019	0.570477276934378	0.4902930532276352	0.5444723694373923	0.4924233511010879	0.5093721679529982
cg01283612	0.44376642798403254	0.5573144778368115	0.47229747083764406	0.6238900054191341	0.4425928998377975	0.5516778613100889	0.4239462450459053	0.4783395172317598	0.5572583267549508	0.4602744178963576	0.47406086097427036	0.5110987702042871
cg55128102	0.45843796100072404	0.4537075478989693	0.44253294954378414	0.6312543105517558	0.5527523798328771	0.5216507154630272	0.46578573733613987	0.549711848115018	0.5036158559716348	0.5552531017763753	0.5989506639015568	0.49516108408206033
cg86839916	0.51907020402246	0.5105530640776199	0.6490109777365892	0.47601956629088277	0.6028101816075453	0.5391899466052871	0.5875973916358195	0.46057092927138404	0.5395813810640585	0.5470649250808716	0.5485145899943654	0.6047685617909154
cg11622366	0.5829696405375451	0.46894094836306766	0.5162946973759982	0.4790525579895147	0.5502788263404614	0.5683678152133426	0.5391752623032133	0.5785262727746567	0.45354244751142825	0.5487654838604955	0.5010829241648855	0.41592684397375934
cg35551645	0.3355934018565006	0.27654531914216396	0.2788855310401789	0.22976830628971012	0.23330643229205822	0.2973218801499017	0.2661254873407128	0.2429898083491976	0.2954368244710028	0.28280110881556	0.29676064879244435	0.22883984355891746
cg35844605	0.5226391580243066	0.5997869191534742	0.5902168489039644	0.49857502182665747	0.6000788921054545	0.48970860871425775	0.17829951610827083	0.2664966840808204	0.1689912681419149	0.2712375385889287	0.17933622670495658	0.15916259179241066
cg81647887	0.8077723111935665	0.7312134580451087	0.7242455477239789	0.7882384012442547	0.7964810758942651	0.6638040547671661	0.7612000333152129	0.7398997875875858	0.6772965141576544	0.733543949470349	0.761684608097121	0.6962110999520583
cg15340184	0.15480957731770345	0.2435314735657547	0.29367259318146777	0.16517441890652312	0.19257787310302246	0.21148250142766128	0.13083003902338614	0.24328761071954888	0.21475630743045812	0.22054296057466896	0.21374918134131188	0.18648315984369687
cg59198071	0.7579528840139612	0.7442278961560796	0.6318932874136587	0.6566939736136721	0.5865833196576477	0.6504390067038575	0.7360970001512321	0.7021332553910384	0.7073867311983485	0.6453849686338832	0.7426207480105937	0.707050093257295
cg57741048	0.7233322498235185	0.6593361728853419	0.6787985815869458	0.7301840460746556	0.7951120024349195	0.7578527371868181	0.7302706092455779	0.7797184611246459	0.7861462489920378	0.7032691203045928	0.7909897107686976	0.6793722024124423
cg61531192	0.8663528491839053	0.7718500287354959	0.8223654658621611	0.868002925688737	0.8740417832143647	0.7652988454690497	0.9243455371515542	0.8303958861231459	0.844568922056372	0.8390613168949422	0.7487244005993334	0.8467573836907412
cg56561223	0.49744719073019816	0.4494270093125145	0.4294285530792888	0.44970221927184106	0.4932049271536867	0.449593207941283	0.4186670161031597	0.5337239934549836	0.41899941023921805	0.4341904638681387	0.48068364725022883	0.5308199949945398
cg65459044	0.5987987383088733	0.5854463953169977	0.6843193200726284	0.5960603171580495	0.5293354405559451	0.5403748890907311	0.6676582626446778	0.6494984383271618	0.5852005083381405	0.5910758336861164	0.6843897562766031	0.6667818740273427
cg61332881	0.2515402363659498	0.25284754377927904	0.1564403642982652	0.2810775050422274	0.1636821353752738	0.21794674270623696	0.20633539531837253	0.2724030701779878	0.11538337641019616	0.22574373684811738	0.1867996390696205	0.3331140773533055
cg87247108	0.22778891473007773	0.18705036459092256	0.24603490004201256	0.30533311260005797	0.3337805326474625	0.2599580065977186	0.3371049095002133	0.3692649971917032	0.22878921366283045	0.29508444359249986	0.2715687887878449	0.3373370777086862
cg03000524	0.46126657929697434	0.5033454307505932	0.47798107254005967	0.48824620235384963	0.5071037105913496	0.4955035233552578	0.4213982365832388	0.4315200929560587	0.5316354503369232	0.5046447791498454	0.47623351257264335	0.46493174964328754
cg48556785	0.6738973432356532	0.6591672629956676	0.6487319505497562	0.6670141299366108	0.646442261641033	0.6874016797946194	0.6611983526703523	0.6886836789592118	0.6969787382034006	0.6593741415804646	0.6775381404281738	0.7068038844362773
cg09919394	0.63228675520828	0.4207944600618898	0.4778732135816901	0.378056205315447	0.4169680484452973	0.41862145565615605	0.4100861123599317	0.43285833628110815	0.46715561330288446	0.4795499622072776	0.45955726306598715	0.4623323712044025
cg17321591	0.5608703088162681	0.4588085017349118	0.543737519810033	0.5370762372139557	0.547500030117705	0.48357517622269003	0.48970604560869135	0.4520866422714448	0.5432225764931247	0.5370508186392255	0.5174717087849076	0.6174125292528336
cg77955338	0.34795184354490405	0.3461567434600031	0.4543446473190041	0.31329216894809997	0.3189962945471757	0.4419159299204428	0.3411761991653923	0.37038711777289807	0.37518506909571436	0.3171601216340765	0.3714167945003142	0.3357937034515393
cg29020613	0.8529286341157137	0.879157911938513	0.8809748878530654	0.9549849939297317	0.8905273841605832	0.9227058266321111	0.9324988572820211	0.8955534760857794	0.9303627263225982	0.8248222139142716	0.9584348602603517	0.8040342122038376
cg06184346	0.999	0.999	0.999	0.999	0.9692317056549117	0.999	0.6851769716795374	0.7488188093241601	0.5771122064771047	0.6435257394310304	0.6823136574929481	0.6053247822497123
cg48964503	0.05060604034431394	0.13171467161747377	0.17716309127246216	0.0832338401210273	0.14879022717726031	0.1649189744136501	0.21730765050367767	0.11076485935056093	0.09328472497512705	0.09461831304604446	0.22953708538542944	0.14387863517139887
cg67767545	0.8341474027984389	0.9131314147957815	0.8594165524487748	0.9409681342707645	0.8559477612856456	0.9478301547510688	0.920385177059868	0.8792346721474773	0.9354855585701223	0.7838930750943092	0.8984058723193071	0.9024391087615032
cg33814161	0.4710847249399816	0.43378387008793134	0.43925090619186635	0.3965948368957374	0.5027411741364985	0.504386932264589	0.327073439804508	0.4674610117368326	0.5139757414359372	0.5374403076793447	0.40337984435907276	0.4448645114510827
cg46301966	0.37514194291254543	0.510035497626375	0.4131345769691175	0.49392014057500444	0.4736838383302916	0.47031980989007177	0.42076404816522256	0.3401660628777265	0.4500715189450234	0.3438745002913338	0.399170253249902	0.4854203138558865
cg22749072	0.7627748099919247	0.5726210636386958	0.6540934496198854	0.6964716192477637	0.6474859251499763	0.7247292277490436	0.5914986026066552	0.713908233950211	0.6728766341693535	0.7046581804628598	0.6816586410801497	0.6318610301365469
cg38398233	0.9067755428214228	0.80347639518563	0.7963085807001319	0.8099961975689748	0.9455990243409018	0.8101216450788389	0.8379728004138899	0.8032907912425892	0.83561355198697	0.881178716442626	0.8444454269742457	0.8198017445127427
cg22089932	0.8920853090178529	0.9474365439675735	0.8934946966132014	0.866468807483389	0.8670832676067799	0.8912076375118372	0.9567432401824582	0.9950757904160237	0.8963922603769415	0.9099059814141006	0.9545267059096256	0.9698751189634813
cg49092726	0.7111625969143139	0.6657776326076305	0.6623343032685767	0.7248984060867061	0.7637136379446441	0.7346737852927235	0.6775667571595888	0.8267450611251086	0.6959295893959879	0.8708600002450423	0.7595914297432701	0.7432759744339966
cg13790611	0.446103605630066	0.551349444333485	0.5316441101756685	0.511904680655752	0.5684489465183233	0.5178740101891703	0.4585891430463037	0.5141126152701487	0.4198083777727363	0.5144605986369186	0.6009546424967244	0.5186596673083244
cg28100720	0.011756505832487926	0.023471321540645212	0.0030857207623851968	0.047917927181325114	0.1480687091327378	0.08391246314915195	0.09429894265758494	0.003003573639310267	0.09195438574886242	0.04444669559039508	0.12548828428516207	0.15158672362530268
cg39493606	0.6036744857131552	0.5884479070906756	0.684749361065087	0.6099964076392083	0.47394236538984336	0.597875746201097	0.5722471420324066	0.593095528704771	0.5617677119350929	0.6716607858041723	0.6587118280428814	0.6360620208502985
cg40113499	0.7491842967587282	0.6744821033065789	0.8029661280295437	0.6498976263589651	0.7700599716046432	0.7202329080788258	0.4518727177257658	0.3792463877476799	0.3599399249817273	0.3286418672307086	0.3325986126339013	0.3315007882276021
cg44010946	0.5352596735865108	0.4978851675561908	0.5730144846736503	0.5181172163356267	0.5806926968520127	0.49731495941690174	0.5388224866824287	0.5568835193887831	0.6048416645289981	0.4462361945449434	0.4991453358071423	0.5291883752699488
cg54650630	0.38892846429871036	0.3866382628122697	0.36535058347879845	0.37647284172142537	0.44956917040866096	0.2956331689803725	0.4072429772545298	0.36270696506912575	0.4074060674292098	0.3259342587920742	0.4127830103056196	0.2955309956618612
cg32681226	0.2184341945636262	0.24360655580267587	0.21752962603567308	0.15534083597784734	0.13799969780679616	0.2892419467266114	0.33881035612019283	0.18779491886633104	0.21447187121695407	0.21524224707365866	0.2540694890362606	0.24787199403581545
cg01896773	0.718256180428557	0.6834261636320902	0.7613900677302039	0.7162359485679819	0.6687712212313204	0.7305077474817052	0.3303650876268292	0.3451964919469937	0.38142556081592377	0.35367573619257536	0.38453491449730276	0.3709528914185659
cg33945130	0.4064747826679405	0.5902698003999454	0.4895057521427794	0.41900612596106224	0.4776898453422262	0.43749338351983535	0.4853825358347693	0.4351319522636027	0.4086243596283672	0.4985662829568201	0.4957944279828997	0.3987948439292854
cg74149405	0.797151975467017	0.7994689012152751	0.8247671418424964	0.6747146101413533	0.7768149654863029	0.8225773296211599	0.752460481195272	0.8899024799584422	0.8512427354951858	0.7209346950043719	0.7686434585886927	0.873880470811739
cg63694845	0.7376008387873605	0.6174726701863753	0.6279225565314266	0.6342935888057282	0.732832268820994	0.684371394005369	0.6816782908910438	0.6296971786113073	0.6792505318355265	0.6825620345754295	0.7519014084311197	0.7619008724862095
cg74162438	0.49227261493723273	0.4745936563010566	0.4791207183139512	0.4154780162285501	0.39435677829999777	0.43055372328430647	0.13262885174641548	0.044765475595225916	0.0689173484013995	0.19013613721326256	0.13604825614394442	0.10181067922022453
cg05779064	0.29163633280854895	0.3582179188496294	0.27510952968096347	0.36019329459859173	0.3784735211697145	0.22416156293118308	0.38823268621066787	0.3147785027480549	0.3456669466027488	0.27989656072356517	0.24009665423818377	0.36144972065650277
cg85484258	0.6716735086360995	0.7518872681201193	0.6938027573006742	0.6653249433872087	0.7187480846264841	0.6292977156742477	0.6918051238101117	0.6271373526287651	0.7629128388564808	0.6829466311989708	0.6605831218094649	0.762796578995988
cg16143400	0.31074731240721076	0.3332854272591919	0.15543427897175963	0.31494129058794673	0.17135356380502653	0.21266408834866143	0.21137445556325993	0.22106632615157762	0.22127106059288335	0.27803357719085353	0.24579145175055442	0.23538843660544329
cg27951189	0.8510094148998296	0.7166581905762599	0.7286744511181267	0.832938873427709	0.7141195864737667	0.8428838400011757	0.7283387308358303	0.7566839916061822	0.7150927505649913	0.8235431561969864	0.7983651679710194	0.8136022559282594
cg64835320	0.28764271661453833	0.41800019154770424	0.38764639630179676	0.41732893709728947	0.3416035501001713	0.32090564434473046	0.2984223052940588	0.3399617587807852	0.4697527925519045	0.33006847476566026	0.3621681139047455	0.3833809605121323
cg64777267	0.5384924148387376	0.6191704622040746	0.5373942174191307	0.6258477026727993	0.5670209198154907	0.543606517518734	0.5711515542900837	0.5492982155934468	0.5632225804259811	0.5123113108304406	0.4947984335283806	0.4883821440972176
cg64887391	0.8090033440465372	0.7995673976599517	0.77491264203075	0.8153046969275117	0.8491512656268408	0.7428470493292134	0.8702216084225844	0.8631831450384553	0.8736460812673228	0.747307808939227	0.8418941284688526	0.7559957199777287
cg24437069	0.4506219006698054	0.40403125406836343	0.4286622170908283	0.3628550627967516	0.38265488002892234	0.36592415076990986	0.2765215227161141	0.41399922562212876	0.35863206066641284	0.4462249221521662	0.3821784567893551	0.36441711494423845
cg22749627	0.6553865367840828	0.5495914744592151	0.6936611646191031	0.730153632472094	0.7451458359740848	0.715534984442411	0.5941956154376161	0.6311493762555744	0.718687869564746	0.7442430120400995	0.7607055149211376	0.7512184083016283
cg25058089	0.6825546495440958	0.6239142312189512	0.7120204923652027	0.6987737454853657	0.5739581465049147	0.5478395314419803	0.7254510476555229	0.6305853388584641	0.6211713143100915	0.5417584402018705	0.6685661864913948	0.6573323015911344
cg30804733	0.999	0.999	0.9343466616466001	0.999	0.9047774608828687	0.9143232030830855	0.6298711114227874	0.7454329573452118	0.7387505324791395	0.5975981396941926	0.7581093663260147	0.7546724012277648
cg53165131	0.6674130227321364	0.4611330646433244	0.5762973753050864	0.5369050191218991	0.5336275611190735	0.5822310593534658	0.21995745109947545	0.16711616900804122	0.1870526794729718	0.1366186251191419	0.24310934599536238	0.17774531524162135
cg14800900	0.40201070592220667	0.35592647457067406	0.4054623203009494	0.3039695943462817	0.4056311525611085	0.3831644352970754	0.3229085043102945	0.38689520188183163	0.3498241624902723	0.30552093976743616	0.4277393355644055	0.32120619386329263
cg12132562	0.15854378189284354	0.18198013117828232	0.08816528408400118	0.19938497239881864	0.1495252119704044	0.13610012819647424	0.20960712428396583	0.16609910246409204	0.24454662835639024	0.18722295079404233	0.14302769282960429	0.26698948380154147
cg76936690	0.809515647060482	0.8573857001741442	0.7614245857142455	0.844434487867607	0.7781295080817039	0.8756786437016204	0.8706700788871814	0.8556924698990495	0.8456355924949542	0.8386327274366644	0.880945693154796	0.9598136072763248
cg16842855	0.5429824435073891	0.5738436097583384	0.5334592382952743	0.42662426949833293	0.513382459926827	0.5394308373302672	0.5037381145546282	0.4830815553747791	0.3920962505050105	0.5905297745002872	0.5033730352293382	0.5107600491452298
cg44718241	0.9585291959710993	0.8385679086676378	0.8710100863656263	0.9301077264548346	0.999	0.8207727391495151	0.9709488988220475	0.9194662141369205	0.9152852088374663	0.9658820266000139	0.8652790176771719	0.9172107218612171
cg11670283	0.5602532236215123	0.6190131988950358	0.582613944307188	0.6509755480053321	0.6117046082515012	0.6072047988125311	0.6224683449133421	0.5728439879092294	0.571699814317683	0.621953086546375	0.5980900952578873	0.6741279583846026
cg77990644	0.6108452556815545	0.6451989167353078	0.6294309776707213	0.5953274656242966	0.5659148728989576	0.6562416829486549	0.6334511492428446	0.6206420722663171	0.5421304924107527	0.660980761640947	0.5863011314607671	0.5489631330391065
cg47424300	0.5239044967407479	0.5276933484057165	0.5742558342779388	0.6304921477941382	0.5511038504844166	0.5586856899386634	0.6875211041321095	0.5458063276183809	0.5646975857376365	0.5470014019326013	0.6177827784443888	0.5834049045179349
cg74318803	0.3585059622946428	0.39672888099659803	0.41986885288930176	0.4343947245888694	0.4970142840750865	0.381756356281739	0.4566609534608276	0.48755210212556827	0.3752700562612933	0.32669257269077806	0.43393845449676693	0.32972241961378224
cg50279923	0.7070508700536209	0.8685393924573053	0.7284712453334563	0.6999937081303726	0.772283884830986	0.8206154366012668	0.744600508032273	0.7732637299810502	0.776137863979782	0.7748624867402116	0.7195784566213985	0.7976227328951574
cg20308464	0.5360061138527044	0.6706459935027099	0.6170005437329908	0.5884598286298365	0.6354293426491103	0.5901374815478008	0.5679010774562714	0.5933452367141994	0.5657254929487203	0.6513617802548318	0.6420647940918631	0.6168163168531373
cg12308687	0.43870383501354326	0.5024121524557114	0.5267134369168195	0.4978208953281974	0.5364375712092849	0.41436804685770307	0.4667143148082957	0.5158263793049855	0.38341444590439944	0.39215643494544483	0.47322352737557044	0.45616199808309715
cg76057222	0.5028615477971244	0.4236135490931098	0.5678818143812664	0.5980037680519711	0.6081764888200113	0.5187364084977953	0.5460918003605114	0.5499621986862996	0.5279608273838858	0.5986208740601658	0.5025904977669132	0.5230711401772127
cg73369593	0.3129480085602622	0.2821827576272643	0.1767970349806129	0.35672674577701385	0.24260180842524423	0.22119145064255707	0.2954955360228848	0.2932268204611598	0.33243447562752926	0.33120962461031767	0.3313944631141785	0.21567221473226927
cg48813185	0.5635421268041092	0.5451135322372648	0.5555863576221979	0.4296860834017351	0.5735940212434582	0.5521548745176652	0.49886966866537186	0.5231000859795184	0.45830754283688113	0.49926679134526153	0.4888386616662735	0.48608587493013816
cg66436530	0.5139738724012709	0.5127942543521449	0.5284711113488236	0.5234372167422885	0.5704098277823526	0.4408030367031156	0.56405376668851	0.4910483223977854	0.5590262943766087	0.5357058435442807	0.4697101645374641	0.5875466696519662
cg66274915	0.09483604778494543	0.14999932455208478	0.10552053198986439	0.1870628036821844	0.1777332607111761	0.20199966322567287	0.1584393551892791	0.10603364814645436	0.17615899495307089	0.13826894771656967	0.1921605499142817	0.13638876328402028
cg68087231	0.3635202086055596	0.47956197133186934	0.39209895970163205	0.38426666372606544	0.3758715167474428	0.24190138566284744	0.346744411673385	0.2895555531403617	0.3033302236112784	0.32841127246742774	0.37143489245415096	0.3861377428548183
cg60287747	0.7693502682380826	0.8624926427264185	0.7837435244004471	0.9549537884870107	0.8451524116123944	0.8741586765905919	0.8768829254875499	0.9312072405010537	0.8886914565067766	0.9131057545495084	0.8414019626699164	0.8315812467684245
cg19708383	0.6690832765181625	0.7198111820786397	0.8589516396733073	0.7206578157975595	0.7645760829447995	0.6937210974586528	0.8023359621952582	0.7361365181747893	0.7312911736096925	0.7264077232165743	0.8222180649773565	0.7644813638778443
cg09650995	0.7216296025224109	0.6994959627695854	0.653183349783917	0.6674490858562732	0.6611172815409512	0.6702549244762877	0.630956804651137	0.6665603887559202	0.6676488774903572	0.7390493078211128	0.7385643424887407	0.6653219999937969
cg11761545	0.6814749129573134	0.6349922619631725	0.726478347645345	0.5972577013227882	0.6886915027605542	0.7005306179930867	0.733091938734736	0.6277613587152157	0.6002587803905141	0.693864485743663	0.6260561371658522	0.638333278816242
cg53098849	0.7597037569974728	0.6975318833531774	0.708130288966838	0.7518764040767436	0.6803649466649055	0.7677745833494781	0.7337248857043318	0.748761110282458	0.7362063887424939	0.7579885942914838	0.8139563531250235	0.7501934939719291
cg51894910	0.5314676252624626	0.5401873363502094	0.47562641822498186	0.47768383928954616	0.5642088977731213	0.6084123200902756	0.5704201599722685	0.6460229005046696	0.6126275857875827	0.44341884942254417	0.542825574251337	0.4457888598251889
cg47136298	0.13651787053001535	0.24079184841969	0.20413855416652785	0.2590052760245128	0.14738864592696244	0.1963304149141991	0.23606883035755288	0.15472742794956812	0.16852609373278463	0.10644243028646896	0.2145538428586418	0.23785412097694428
cg57858509	0.09163434809386746	0.13132358199501296	0.13328115017259218	0.16415637976143457	0.11334837881848786	0.12349402505199596	0.1769584002364541	0.1475429982516866	0.17893226602554987	0.1534902446221416	0.0015665342752746864	0.15299411373734992
cg18054458	0.999	0.999	0.999	0.999	0.999	0.999	0.7650575614970394	0.7308967517747678	0.6189773676876299	0.6939065537978111	0.7577709788412339	0.7250111488606226
cg83047888	0.6013885686712265	0.6354813549012159	0.692246148832991	0.5334088316581003	0.6364054434156184	0.6715713818800142	0.6574814944225961	0.6265975341993667	0.5982744461176481	0.6059366525551915	0.612462626576764	0.6459018824006463
cg85583957	0.1650443970420218	0.22626256277099208	0.1551756078059294	0.16757217541261116	0.20918531923282832	0.18127498956905577	0.19701237585604647	0.2284146121790565	0.15239661966316276	0.16260842234532172	0.22580475087581808	0.1920175853085539
cg29445025	0.9092855797435611	0.9581653264608858	0.999	0.999	0.9723581667643039	0.999	0.9029634228568632	0.9164673943560598	0.999	0.9122792305612951	0.8974668428129854	0.999
cg31224071	0.44134394956959005	0.5594642889842286	0.5359952643465672	0.4305291627187149	0.4910440061461763	0.5169697558769131	0.5163029751897407	0.5446497095419685	0.4727529960785612	0.48634082586897165	0.5610381022282891	0.5049196270899157
cg53560134	0.2403319458026755	0.23909214916069393	0.1839996621058202	0.18687373143272096	0.09672270002283956	0.25608616939804074	0.18822913630586557	0.21153407981095446	0.23902209058951412	0.162425192507802	0.2742518931684047	0.15955985521210655
cg30605942	0.515194455946626	0.44507478997843464	0.44528429779037926	0.48793411430346945	0.5498773393013693	0.5171683687812861	0.48256600606601957	0.44354317916881514	0.3929233302162632	0.46019520893537585	0.590241935299519	0.5020362851504142
cg61032508	0.28459461675628184	0.3611440451720602	0.294834080635418	0.3875742364793417	0.31399120270510233	0.37771842713316073	0.4689316430501235	0.426762202207332	0.3509007417583292	0.3683527084754945	0.1990969040941203	0.39118170724150747
cg68636928	0.18183403231722964	0.3375017117077197	0.27291222611394833	0.2507407273467034	0.22607566663416898	0.2005057038163484	0.14906081571317814	0.28187692538512704	0.26650095641639127	0.17714086902237858	0.2690117286984148	0.2562477718505123
cg71442230	0.3067310424918569	0.4152049276127784	0.3742573672165502	0.3492218703797618	0.2958289318503565	0.31508015223835334	0.34366270899658696	0.3967069433095566	0.3354169400281327	0.3931997599134554	0.3558058832897308	0.3387332385918945
cg57710485	0.7157562937473563	0.6876605117349067	0.6464721561972623	0.6671983049816913	0.7404344781134247	0.6245966862019312	0.7547498585080692	0.6159920398769891	0.5551622159094931	0.5764245844168687	0.5411025051892778	0.7004455232076042
cg86521128	0.5114223312654985	0.6172126774522335	0.502946604590576	0.5710623367532971	0.527116709778727	0.5562320714286868	0.6240672302008905	0.5584348621665157	0.5811791119678033	0.6985956892119959	0.5372565907601708	0.5486193615180928
cg34342196	0.3789340470357879	0.3559446812466555	0.44857845353482473	0.38146917593483765	0.4148540126363268	0.3795175446369552	0.10532816765739675	0.01288031042240742	0.08001876424825571	0.001	0.03690886919496816	0.017603980760997017
cg36477913	0.7721076421257006	0.8096438942462707	0.8019740627989492	0.9164687170088492	0.940963122389786	0.9225098747409289	0.4724382895059411	0.5641078003896257	0.597793986047656	0.5605450154787871	0.6045724719010656	0.44157901907380154
cg56665684	0.12406780454369676	0.21714716662973874	0.19462243101855575	0.17902970136248328	0.27170632814505213	0.12517918628576608	0.14517044765019943	0.2587704003366507	0.20930477309742912	0.2346881405086477	0.1494128873305933	0.18072838161234517
cg54967325	0.16780228862007432	0.16123761281343024	0.10605807870689496	0.1984149372892848	0.208321227730433	0.3092791243919518	0.18363752338146988	0.051383402440907375	0.06494517359064492	0.14757727435820248	0.16079382309279106	0.1963753196334044
cg13901385	0.7374480402556738	0.7203038913740543	0.604458968122758	0.6091764197782282	0.7255745405050855	0.6871804718085829	0.6836086541779313	0.6956329729864345	0.6842393546996858	0.7312951565073684	0.6933790858411153	0.675996148145874
cg78865294	0.7806216539296102	0.8396850766702845	0.8443362045397476	0.8986622810743379	0.7810647431939768	0.9024966378434007	0.930299324873251	0.8344714350468914	0.8859283295641089	0.8342823017204007	0.8608397750906959	0.7975116772409588
cg40951516	0.22654831400593212	0.2839207860522655	0.2553853134899815	0.2576620110419114	0.33216106265327977	0.31827379316539867	0.28289431665680176	0.3187548244010675	0.22693189723305518	0.17691321374647612	0.24945370306260978	0.3108373087734789
cg40798754	0.6760473369111604	0.6125683300307507	0.707088754840922	0.6923858598176417	0.6976494434858448	0.5108977850709127	0.6518938443286444	0.6361337581283727	0.6663789522925442	0.6546056567863388	0.6844996770116482	0.6462190682898903
cg42881229	0.14690746673274213	0.192393114539094	0.2790323768369848	0.1712989792434104	0.21068540058425358	0.15429393306268635	0.1946733596170358	0.10364567086601738	0.1449360057857484	0.2257768120928804	0.21900442744088347	0.17566368635389032
cg59334440	0.7484850836294665	0.819551935033404	0.7657564096742069	0.8185510630242842	0.8181166714361121	0.8502370051089996	0.7682502900296841	0.7679497160047755	0.7825312345831691	0.7487068116987604	0.7117509131728756	0.8006591844312151
cg78006748	0.7470571002627535	0.7203030804435635	0.7714814867994624	0.7954544017598787	0.7271878858473483	0.6006781002061974	0.733140209663559	0.6702115751310586	0.7609982455559267	0.6357446232457584	0.7809804735490624	0.7568913279187517
cg08357045	0.605582964709469	0.6386714021963995	0.6471903277145136	0.56901964316996	0.5724014425505299	0.6350757270620856	0.5682242639251264	0.558175421805546	0.5626990543063943	0.5661816571763393	0.5624986044466588	0.596035059544668
cg16875220	0.7125336247780761	0.5703756321148179	0.6300927686688153	0.661299331731105	0.713098193371481	0.6118093852120342	0.6610778700997958	0.6610786201286749	0.8016151966140734	0.6743168218098756	0.647092817267141	0.6191203590510505
cg39128637	0.632988841523087	0.5560166733465597	0.5494005854519266	0.5853516660807765	0.6591278377308881	0.5706726806543572	0.5752035512392025	0.5707307696536839	0.6029208970724937	0.6095448971797887	0.6533558262243957	0.6789542836132858
cg61404733	0.6674834386407057	0.7708331051069862	0.7759660310208346	0.7073145695987262	0.6470067604504219	0.7084729154024858	0.36547075793420164	0.36288145895268287	0.3657229620893902	0.40369159983120767	0.35545031481905914	0.35144993393195273
